benchmark,category,requirement,id,name,policy_id,description,effects,github_link,github_version
CIS,Logging and Monitoring,Ensure that Diagnostic Logs are enabled for all services which support it.,5.3,Resource logs in IoT Hub should be enabled,383856f8-de7f-44a2-81fc-e5135b5c2aa4,Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Internet%20of%20Things/IoTHub_AuditDiagnosticLog_Audit.json,3.0.1
CIS,Logging and Monitoring,Ensure that Diagnostic Logs are enabled for all services which support it.,5.3,Resource logs in Key Vault should be enabled,cf820ca0-f99e-4f3e-84fb-66e913812d21,Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes when a security incident occurs or when your network is compromised,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Key%20Vault/KeyVault_AuditDiagnosticLog_Audit.json,4.0.1
CIS,Logging and Monitoring,Ensure that Diagnostic Logs are enabled for all services which support it.,5.3,Resource logs in Logic Apps should be enabled,34f95f76-5386-4de7-b824-0d8478470c9d,Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Logic%20Apps/LogicApps_AuditDiagnosticLog_Audit.json,4.0.1
CIS,Logging and Monitoring,Ensure that Diagnostic Logs are enabled for all services which support it.,5.3,Resource logs in Search services should be enabled,b4330a05-a843-4bc8-bf9a-cacce50c67f4,Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Search/Search_AuditDiagnosticLog_Audit.json,4.0.1
CIS,Logging and Monitoring,Ensure that Diagnostic Logs are enabled for all services which support it.,5.3,Resource logs in Service Bus should be enabled,f8d36e2f-389b-4ee4-898d-21aeb69a0f45,Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Service%20Bus/ServiceBus_AuditDiagnosticLog_Audit.json,4.0.1
CIS,Logging and Monitoring,Ensure that Diagnostic Logs are enabled for all services which support it.,5.3,Resource logs in Virtual Machine Scale Sets should be enabled,7c1b1214-f927-48bf-8882-84f0af6588b1,It is recommended to enable Logs so that activity trail can be recreated when investigations are required in the event of an incident or a compromise.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Compute/ServiceFabric_and_VMSS_AuditVMSSDiagnostics.json,2.0.1
CIS,Networking,Ensure that RDP access is restricted from the internet,6.1,RDP access from the Internet should be blocked,e372f825-a257-4fb8-9175-797a8a8627d6,This policy audits any network security rule that allows RDP access from Internet,"Audit, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Network/NetworkSecurityGroup_RDPAccess_Audit.json,2.0.0
CIS,Networking,Ensure that SSH access is restricted from the internet,6.2,SSH access from the Internet should be blocked,2c89a2e5-7285-40fe-afe0-ae8654b92fab,This policy audits any network security rule that allows SSH access from Internet,"Audit, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Network/NetworkSecurityGroup_SSHAccess_Audit.json,2.0.0
CIS,Networking,Ensure that Network Watcher is 'Enabled',6.5,Network Watcher should be enabled,b6e2945c-0b7b-40f5-9233-7a5323b5cdc6,"Network Watcher is a regional service that enables you to monitor and diagnose conditions at a network scenario level in, to, and from Azure. Scenario level monitoring enables you to diagnose problems at an end to end network level view. Network diagnostic and visualization tools available with Network Watcher help you understand, diagnose, and gain insights to your network in Azure.",auditIfNotExists,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Network/NetworkWatcher_Enabled_Audit.json,1.1.0
CIS,Virtual Machines,Ensure Virtual Machines are utilizing Managed Disks,7.1,Audit VMs that do not use managed disks,06a78e20-9358-41c9-923c-fb736d382a4d,This policy audits VMs that do not use managed disks,audit,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Compute/VMRequireManagedDisk_Audit.json,1.0.0
CIS,Virtual Machines,Ensure that 'OS and Data' disks are encrypted with CMK,7.2,Disk encryption should be applied on virtual machines,0961003e-5a0a-4549-abde-af6a37f2724d,Virtual machines without an enabled disk encryption will be monitored by Azure Security Center as recommendations.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_UnencryptedVMDisks_Audit.json,2.0.0
CIS,Virtual Machines,Ensure that 'Unattached disks' are encrypted with CMK,7.3,Unattached disks should be encrypted,2c89a2e5-7285-40fe-afe0-ae8654b92fb2,This policy audits any unattached disk without encryption enabled.,"Audit, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Compute/UnattachedDisk_Encryption_Audit.json,1.0.0
CIS,Virtual Machines,Ensure that only approved extensions are installed,7.4,Only approved VM extensions should be installed,c0e996f8-39cf-4af9-9f45-83fbde810432,This policy governs the virtual machine extensions that are not approved.,"Audit, Deny, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Compute/VirtualMachines_ApprovedExtensions_Audit.json,1.0.0
CIS,Virtual Machines,Ensure that the latest OS Patches for all Virtual Machines are applied,7.5,System updates should be installed on your machines,86b3d65f-7626-441e-b690-81a8b71cff60,Missing security system updates on your servers will be monitored by Azure Security Center as recommendations,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_MissingSystemUpdates_Audit.json,3.0.0
CIS,Virtual Machines,Ensure that the endpoint protection for all Virtual Machines is installed,7.6,Monitor missing Endpoint Protection in Azure Security Center,af6cd1bd-1635-48cb-bde7-5b15693900b9,Servers without an installed Endpoint Protection agent will be monitored by Azure Security Center as recommendations,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_MissingEndpointProtection_Audit.json,3.0.0
CIS,Other Security Considerations,Ensure that the expiration date is set on all keys,8.1,Key Vault keys should have an expiration date,152b15f7-8e1f-4c1f-ab71-8c010ba5dbc0,Cryptographic keys should have a defined expiration date and not be permanent. Keys that are valid forever provide a potential attacker with more time to compromise the key. It is a recommended security practice to set expiration dates on cryptographic keys.,"Audit, Deny, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Key%20Vault/Keys_ExpirationSet.json,1.0.1-preview
CIS,Other Security Considerations,Ensure that the expiration date is set on all Secrets,8.2,Key Vault secrets should have an expiration date,98728c90-32c7-4049-8429-847dc0f4fe37,Secrets should have a defined expiration date and not be permanent. Secrets that are valid forever provide a potential attacker with more time to compromise them. It is a recommended security practice to set expiration dates on secrets.,"Audit, Deny, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Key%20Vault/Secrets_ExpirationSet.json,1.0.1-preview
CIS,Other Security Considerations,Ensure the key vault is recoverable,8.4,Key vaults should have purge protection enabled,0b60c0b2-2dc2-4e1c-b5c9-abbed971de53,Malicious deletion of a key vault can lead to permanent data loss. A malicious insider in your organization can potentially delete and purge key vaults. Purge protection protects you from insider attacks by enforcing a mandatory retention period for soft deleted key vaults. No one inside your organization or Microsoft will be able to purge your key vaults during the soft delete retention period.,"Audit, Deny, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Key%20Vault/KeyVault_Recoverable_Audit.json,1.1.1
CIS,Other Security Considerations,Enable role-based access control (RBAC) within Azure Kubernetes Services,8.5,Role-Based Access Control (RBAC) should be used on Kubernetes Services,ac4a19c2-fa67-49b4-8ae5-0b2e78c49457,"To provide granular filtering on the actions that users can perform, use Role-Based Access Control (RBAC) to manage permissions in Kubernetes Service Clusters and configure relevant authorization policies.","Audit, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_EnableRBAC_KubernetesService_Audit.json,1.0.2
CIS,App Service,Ensure App Service Authentication is set on Azure App Service,9.1,Authentication should be enabled on your API app,c4ebc54a-46e1-481a-bee2-d4411e95d828,"Azure App Service Authentication is a feature that can prevent anonymous HTTP requests from reaching the API app, or authenticate those that have tokens before they reach the API app","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/App%20Service/AppService_Authentication_ApiApp_Audit.json,1.0.0
CIS,App Service,Ensure App Service Authentication is set on Azure App Service,9.1,Authentication should be enabled on your Function app,c75248c1-ea1d-4a9c-8fc9-29a6aabd5da8,"Azure App Service Authentication is a feature that can prevent anonymous HTTP requests from reaching the Function app, or authenticate those that have tokens before they reach the Function app","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/App%20Service/AppService_Authentication_functionapp_Audit.json,1.0.0
CIS,App Service,Ensure App Service Authentication is set on Azure App Service,9.1,Authentication should be enabled on your web app,95bccee9-a7f8-4bec-9ee9-62c3473701fc,"Azure App Service Authentication is a feature that can prevent anonymous HTTP requests from reaching the web app, or authenticate those that have tokens before they reach the web app","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/App%20Service/AppService_Authentication_WebApp_Audit.json,1.0.0
